Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
695bb36616109aae9d8a6de1,Scene Graph Streaming Support,https://trello.com/c/o6MnNnLe/142-scene-graph-streaming-support,"We want to enable creators to make large worlds. The only way to make sure this meshes well with a variety of client devices is to allow experiences to stream content in and out on demand.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.075Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d09,Ranged Weapons - Experimental,https://trello.com/c/PO4R94fa/34-ranged-weapons-experimental,"Creators can make items that respond to input and are capable of behaviors such as firing, reloading, and aiming down sights.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.015Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d0b,Gameplay Attributes,https://trello.com/c/9G8cK5KF/35-gameplay-attributes,"Allow creators to make and manipulate Gameplay Attributes (such as Health). Gameplay Attributes are the result of a formula, supporting runtime manipulation such as buffs and debuffs.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.016Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6db3,Verse Logging Improvements,https://trello.com/c/yy9NF5t7/119-verse-logging-improvements,"Make it so Verse logs from server sessions that experience a runtime error are accessible on creator portal.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.064Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6db5,Scene Graph Devices-as-entities,https://trello.com/c/T3xZxgOj/120-scene-graph-devices-as-entities,"We are working to open the full library of devices to Verse programming. This will make interactions between Scene Graph entities and devices much smoother and allow devices to integrate with prefabs.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.065Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6db7,Own Pointer,https://trello.com/c/kICNmqd4/121-own-pointer,"A new language feature to extend the Verse type system to support a form of ownership.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.066Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6db9,modifier_stack,https://trello.com/c/b9JGtELT/122-modifierstack,"Complimentary to Live Variables, allows a variable’s value to be influenced by multiple dynamically-applied effects at once.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.067Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dbb,speculate{},https://trello.com/c/mJpE48Wq/123-speculate,"speculate is a new language feature that lets you run code in a nested transaction and obtain a result if the transaction aborts.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.067Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dbd,Relax Verse Persistence Backwards Compatibility enforcement,https://trello.com/c/vLj2nmwZ/124-relax-verse-persistence-backwards-compatibility-enforcement,"Allow islands to be published even when weak_map backward-compatibility checks fail.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.068Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6de3,Scene Graph Support for UI,https://trello.com/c/P8YsfDtX/143-scene-graph-support-for-ui,"A full fledged UI system in Scene Graph, allowing you to both create screen space User Interfaces as well as world-space widgets.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.071Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dbf,Discriminated Unions,https://trello.com/c/itikdTpa/125-discriminated-unions,"A discriminated union is a data type that can hold one of several different, fixed alternatives, and includes a tag that indicates which alternative is currently stored.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.068Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dc1,Schema Updates and Data Migration Recovery,https://trello.com/c/dzoDF9fd/126-schema-updates-and-data-migration-recovery,"Enable schema updates and corresponding versioning for all Verse objects to enable recovery of modified and/or deprecated data.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.069Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6de5,Scene Graph Per Client Configuration of Content,https://trello.com/c/u8SkpefW/144-scene-graph-per-client-configuration-of-content,"Entity.SetPresentableToPlayers() allows you to set up independent entity hierarchies for individual players, but this doesn't cover all the uses cases in making a complete game. This feature explores customizing individual properties on a component based on which player is viewing the property for presentation, but not affecting the game simulation.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.075Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6de7,Scene Graph Support for Damage Pipeline System,https://trello.com/c/CBpolBhL/145-scene-graph-support-for-damage-pipeline-system,"Deliver a standardized health component and damage pipeline that lets creators define, apply, and react to damage of varying types.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.075Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6de9,Scene Graph Support for AI and Perception,https://trello.com/c/Abvm7HOR/146-scene-graph-support-for-ai-and-perception,"Allows creators to author rich AI behaviors for NPCs, and systems for awareness of the world around them including sensory data like sight and sound.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.076Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6deb,AI Navigation in Scene Graph,https://trello.com/c/P6Cqvssu/147-ai-navigation-in-scene-graph,"Exposing the navigation system to creators so they can make NPCs move in the world.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.076Z,695bb36616109aae9d8a6c90,Q3 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dc3,LSP Improvements,https://trello.com/c/BMP1fFle/127-lsp-improvements,"Make the LSP faster, eliminate spurious errors, and reduce crashes.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.069Z,695bb36616109aae9d8a6c91,Q4 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dc5,Scene Graph Persistence,https://trello.com/c/bWEv415i/128-scene-graph-persistence,"Being able to persist selected entities in the Scene Graph will enable new types of experiences.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.070Z,695bb36616109aae9d8a6c91,Q4 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dc7,Units,https://trello.com/c/aMQiLyEA/129-units,"A language feature allowing programmers to specify physical units (e.g., cm, kg) for numeric fields in a composable, compile-time-checked way.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.070Z,695bb36616109aae9d8a6c91,Q4 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ded,Scene Graph Support for Mover,https://trello.com/c/FuQUluSH/148-scene-graph-support-for-mover,"Enables procedural movement for entities, a building block used on characters, projectiles, and other gameplay objects.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.077Z,695bb36616109aae9d8a6c91,Q4 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
